test_set,expected_tier,predicted_tier,confidence,correct,sell_through,price,discount
A_obvious_dead_stock,dead_stock,dead_stock,0.8498,True,0.041,58.01,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6093,True,0.135,80.76,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7466,True,0.038,127.04,0.0
A_obvious_dead_stock,dead_stock,average,0.7254,False,0.049,133.17,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5469,True,0.18,85.48,0.0
A_obvious_dead_stock,dead_stock,average,0.7821,False,0.179,77.46,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5295,True,0.169,84.39,0.0
A_obvious_dead_stock,dead_stock,average,0.6725,False,0.178,110.78,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5992,True,0.065,33.45,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5009,True,0.137,66.32,0.0
A_obvious_dead_stock,dead_stock,average,0.7059,False,0.155,89.43,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.9105,True,0.064,40.84,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5926,True,0.019,84.54,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6631,True,0.086,42.12,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7471,True,0.012,64.64,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6012,True,0.122,66.07,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.9273,True,0.061,59.75,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6448,True,0.131,70.56,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5436,True,0.142,74.41,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8089,True,0.052,50.16,0.0
A_obvious_dead_stock,dead_stock,average,0.6733,False,0.04,133.1,0.0
A_obvious_dead_stock,dead_stock,average,0.7267,False,0.167,50.7,0.0
A_obvious_dead_stock,dead_stock,average,0.6828,False,0.164,89.1,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5065,True,0.115,42.27,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6028,True,0.023,116.98,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6106,True,0.175,69.36,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5647,True,0.089,90.97,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8271,True,0.155,55.12,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6403,True,0.128,50.31,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5245,True,0.022,70.18,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6019,True,0.154,103.44,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.572,True,0.03,52.53,0.0
A_obvious_dead_stock,dead_stock,average,0.7453,False,0.127,87.62,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8007,True,0.099,100.71,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6152,True,0.121,64.94,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5662,True,0.148,99.69,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5194,True,0.098,50.86,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5798,True,0.014,48.84,0.0
A_obvious_dead_stock,dead_stock,average,0.7688,False,0.118,135.12,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5158,True,0.035,107.34,0.0
A_obvious_dead_stock,dead_stock,average,0.698,False,0.153,39.04,0.0
A_obvious_dead_stock,dead_stock,average,0.794,False,0.019,89.15,0.0
A_obvious_dead_stock,dead_stock,average,0.9595,False,0.082,107.25,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8101,True,0.156,60.17,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5713,True,0.1,39.48,0.0
A_obvious_dead_stock,dead_stock,average,0.8607,False,0.044,99.58,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5076,True,0.07,67.89,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6006,True,0.107,84.09,0.0
A_obvious_dead_stock,dead_stock,average,0.8291,False,0.094,81.94,0.0
A_obvious_dead_stock,dead_stock,average,0.6912,False,0.169,120.34,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6358,True,0.068,89.77,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6324,True,0.012,50.65,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6044,True,0.051,32.15,0.0
A_obvious_dead_stock,dead_stock,average,0.6766,False,0.075,106.49,0.0
A_obvious_dead_stock,dead_stock,average,0.6496,False,0.044,30.49,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5408,True,0.063,40.63,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5903,True,0.084,64.77,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6045,True,0.179,31.88,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7302,True,0.141,51.36,0.0
A_obvious_dead_stock,dead_stock,average,0.6752,False,0.08,93.79,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5178,True,0.082,107.48,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6719,True,0.095,53.1,0.0
A_obvious_dead_stock,dead_stock,average,0.6616,False,0.07,112.13,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7672,True,0.143,78.78,0.0
A_obvious_dead_stock,dead_stock,average,0.6761,False,0.039,106.31,0.0
A_obvious_dead_stock,dead_stock,average,0.6843,False,0.106,85.75,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8281,True,0.021,82.63,0.0
A_obvious_dead_stock,dead_stock,average,0.7317,False,0.162,126.84,0.0
A_obvious_dead_stock,dead_stock,average,0.6619,False,0.085,78.71,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5752,True,0.092,86.17,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5765,True,0.171,126.47,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6105,True,0.163,65.69,0.0
A_obvious_dead_stock,dead_stock,average,0.733,False,0.121,30.77,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6215,True,0.159,57.42,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5038,True,0.06,106.85,0.0
A_obvious_dead_stock,dead_stock,average,0.6731,False,0.055,57.87,0.0
A_obvious_dead_stock,dead_stock,average,0.6681,False,0.141,106.69,0.0
A_obvious_dead_stock,dead_stock,average,0.6696,False,0.145,143.68,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5948,True,0.088,89.59,0.0
A_obvious_dead_stock,dead_stock,average,0.7326,False,0.133,75.22,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6145,True,0.153,80.17,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5808,True,0.12,85.8,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5531,True,0.045,115.18,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5563,True,0.175,35.84,0.0
A_obvious_dead_stock,dead_stock,average,0.7416,False,0.017,100.93,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8984,True,0.139,77.94,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6002,True,0.099,96.22,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.551,True,0.075,53.14,0.0
A_obvious_dead_stock,dead_stock,average,0.6606,False,0.14,92.21,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8658,True,0.024,56.12,0.0
A_obvious_dead_stock,dead_stock,average,0.6589,False,0.108,89.9,0.0
A_obvious_dead_stock,dead_stock,average,0.7519,False,0.083,89.69,0.0
A_obvious_dead_stock,dead_stock,average,0.7572,False,0.022,108.38,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7679,True,0.021,68.94,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6626,True,0.02,30.47,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6958,True,0.093,83.86,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7607,True,0.019,121.53,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8573,True,0.081,50.52,0.0
A_obvious_dead_stock,dead_stock,average,0.6919,False,0.062,126.14,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5179,True,0.033,50.1,0.0
A_obvious_dead_stock,dead_stock,average,0.6873,False,0.011,90.53,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.573,True,0.022,132.35,0.0
A_obvious_dead_stock,dead_stock,average,0.7685,False,0.111,80.54,0.0
A_obvious_dead_stock,dead_stock,average,0.9098,False,0.111,144.41,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8289,True,0.052,72.22,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6117,True,0.176,154.54,0.0
A_obvious_dead_stock,dead_stock,average,0.9097,False,0.05,108.57,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6257,True,0.14,65.93,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6623,True,0.128,62.05,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7347,True,0.065,63.44,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6403,True,0.084,76.56,0.0
A_obvious_dead_stock,dead_stock,average,0.7355,False,0.092,40.78,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7295,True,0.109,109.14,0.0
A_obvious_dead_stock,dead_stock,average,0.8129,False,0.101,123.72,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5847,True,0.158,116.91,0.0
A_obvious_dead_stock,dead_stock,average,0.6892,False,0.151,116.69,0.0
A_obvious_dead_stock,dead_stock,average,0.7757,False,0.157,102.3,0.0
A_obvious_dead_stock,dead_stock,average,0.6546,False,0.043,90.0,0.0
A_obvious_dead_stock,dead_stock,average,0.8459,False,0.028,118.78,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7419,True,0.029,60.13,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6278,True,0.167,82.54,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6671,True,0.095,82.77,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7694,True,0.057,73.16,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5443,True,0.089,42.84,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6979,True,0.152,34.64,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8581,True,0.106,46.52,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8932,True,0.165,46.03,0.0
A_obvious_dead_stock,dead_stock,average,0.764,False,0.127,151.13,0.0
A_obvious_dead_stock,dead_stock,average,0.6631,False,0.074,81.25,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5863,True,0.052,36.78,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6876,True,0.064,46.91,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6326,True,0.058,48.99,0.0
A_obvious_dead_stock,dead_stock,average,0.7605,False,0.015,112.45,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5425,True,0.077,122.27,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5635,True,0.013,89.81,0.0
A_obvious_dead_stock,dead_stock,average,0.8719,False,0.128,110.99,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7809,True,0.152,41.03,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6183,True,0.038,63.36,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7086,True,0.121,86.78,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6014,True,0.17,132.54,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5478,True,0.138,73.69,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5612,True,0.07,53.29,0.0
A_obvious_dead_stock,dead_stock,average,0.7164,False,0.056,161.82,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5047,True,0.159,86.08,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.825,True,0.082,62.84,0.0
A_obvious_dead_stock,dead_stock,average,0.8286,False,0.094,62.46,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.7839,True,0.089,134.28,0.0
A_obvious_dead_stock,dead_stock,average,0.681,False,0.108,82.79,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6364,True,0.146,56.46,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6016,True,0.137,120.69,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5419,True,0.028,108.26,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.9433,True,0.094,49.83,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5338,True,0.089,41.49,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.9531,True,0.095,146.55,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.563,True,0.146,70.23,0.0
A_obvious_dead_stock,dead_stock,average,0.7625,False,0.051,79.56,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.8311,True,0.075,175.88,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.6128,True,0.015,120.97,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.53,True,0.076,75.97,0.0
A_obvious_dead_stock,dead_stock,average,0.7381,False,0.039,118.39,0.0
A_obvious_dead_stock,dead_stock,average,0.8991,False,0.034,97.47,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.9535,True,0.105,100.96,0.0
A_obvious_dead_stock,dead_stock,average,0.7012,False,0.039,100.51,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.639,True,0.01,124.64,0.0
A_obvious_dead_stock,dead_stock,average,0.7774,False,0.088,93.59,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.5979,True,0.154,31.85,0.0
A_obvious_dead_stock,dead_stock,dead_stock,0.609,True,0.045,119.13,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9704,True,0.959,68.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7104,True,0.933,63.47,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9858,True,0.86,63.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9882,True,0.96,154.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9989,True,0.943,82.43,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9039,True,0.826,120.77,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9934,True,0.931,90.82,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9513,True,0.959,55.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5625,True,0.919,48.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9905,True,0.894,89.94,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6815,True,0.939,103.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9956,True,0.932,47.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9921,True,0.883,147.73,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9745,True,0.982,61.61,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9909,True,0.94,136.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9991,True,0.93,166.1,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9912,True,0.95,103.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.809,True,0.912,94.65,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8193,True,0.882,71.4,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8979,True,0.926,88.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.76,True,0.86,61.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.843,True,0.906,100.51,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9226,True,0.847,40.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.857,True,0.901,108.08,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6381,True,0.904,103.03,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8624,True,0.824,44.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9269,True,0.817,89.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9344,True,0.873,66.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.867,True,0.984,151.89,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8434,True,0.828,78.17,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6858,True,0.962,97.08,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9911,True,0.831,40.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9918,True,0.869,121.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8603,True,0.968,108.15,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9847,True,0.802,67.33,0.0
B_obvious_fast_mover,fast_mover,average,0.49,False,0.854,28.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8043,True,0.829,47.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9459,True,0.864,60.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9428,True,0.984,83.91,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9262,True,0.861,118.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.869,True,0.824,125.55,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9755,True,0.935,52.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6251,True,0.915,24.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9162,True,0.83,40.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9371,True,0.907,107.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9864,True,0.819,128.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8686,True,0.947,85.9,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9084,True,0.856,45.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9798,True,0.98,156.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9784,True,0.941,107.52,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9607,True,0.963,93.34,0.0
B_obvious_fast_mover,fast_mover,average,0.6637,False,0.848,23.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8909,True,0.835,60.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5034,True,0.885,70.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9524,True,0.847,144.3,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.985,True,0.917,81.3,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5162,True,0.914,33.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.4851,True,0.885,38.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8811,True,0.983,30.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9522,True,0.864,65.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9935,True,0.925,87.96,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6012,True,0.886,94.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8657,True,0.983,122.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8392,True,0.849,37.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9712,True,0.922,45.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6176,True,0.978,57.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8327,True,0.92,68.04,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6039,True,0.831,99.09,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9775,True,0.903,33.85,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8197,True,0.971,57.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8996,True,0.811,167.43,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8868,True,0.989,92.1,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6155,True,0.963,44.22,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8414,True,0.824,64.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.899,True,0.859,65.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7057,True,0.914,115.74,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9992,True,0.987,148.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7525,True,0.808,67.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.965,True,0.849,48.73,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8976,True,0.938,31.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7841,True,0.905,81.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6617,True,0.818,107.74,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9641,True,0.923,144.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7732,True,0.821,31.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9539,True,0.828,63.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9308,True,0.863,35.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9276,True,0.953,89.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9106,True,0.883,69.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9608,True,0.981,110.59,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5685,True,0.907,142.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6196,True,0.952,37.27,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8471,True,0.851,62.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.845,True,0.907,36.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7176,True,0.891,62.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.761,True,0.827,78.05,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7999,True,0.934,78.39,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8963,True,0.926,85.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.855,True,0.921,33.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9344,True,0.937,97.63,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.701,True,0.944,177.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9584,True,0.849,95.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9482,True,0.805,31.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.4935,True,0.917,47.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9297,True,0.816,63.04,0.0
B_obvious_fast_mover,fast_mover,average,0.6159,False,0.915,60.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.4867,True,0.842,45.31,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9852,True,0.867,37.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8339,True,0.865,116.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9454,True,0.951,80.15,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6152,True,0.822,81.63,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7997,True,0.891,119.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6857,True,0.911,104.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8886,True,0.826,75.89,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8485,True,0.831,47.09,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8301,True,0.981,68.19,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9816,True,0.839,62.26,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9717,True,0.826,121.47,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.882,True,0.976,44.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9968,True,0.959,105.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8478,True,0.898,60.62,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7042,True,0.897,26.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9031,True,0.949,123.39,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8628,True,0.876,152.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9986,True,0.976,47.56,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7078,True,0.814,49.91,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8787,True,0.913,80.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7506,True,0.864,63.94,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8924,True,0.931,137.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9549,True,0.978,119.1,0.0
B_obvious_fast_mover,fast_mover,average,0.623,False,0.95,42.55,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9207,True,0.857,42.38,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8678,True,0.905,102.35,0.0
B_obvious_fast_mover,fast_mover,average,0.5159,False,0.977,65.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8979,True,0.907,85.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8063,True,0.895,94.6,0.0
B_obvious_fast_mover,fast_mover,average,0.4358,False,0.825,50.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9887,True,0.879,122.7,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9362,True,0.908,78.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9648,True,0.934,176.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8534,True,0.916,70.2,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9973,True,0.821,169.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.972,True,0.829,85.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9635,True,0.831,58.93,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9944,True,0.829,121.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.995,True,0.863,118.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8814,True,0.962,44.57,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.895,True,0.952,94.61,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6071,True,0.935,70.56,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9644,True,0.964,136.84,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9534,True,0.827,133.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8897,True,0.849,82.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7938,True,0.876,83.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9119,True,0.948,59.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6974,True,0.816,136.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8546,True,0.883,88.53,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9974,True,0.978,117.59,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9339,True,0.925,59.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8394,True,0.932,64.09,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8797,True,0.853,123.52,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9931,True,0.968,76.81,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9352,True,0.914,128.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9622,True,0.841,46.43,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9699,True,0.834,84.47,0.0
B_obvious_fast_mover,fast_mover,average,0.5078,False,0.847,99.46,0.0
